41.7198875,-72.436546,Gay City State Park,
41.3015898,-72.1295504,Seaside Sanatorium State Park,
41.3832821,-73.1190093,Hookman's Cemetary,
41.2723314,-73.2969908,Union Cemetery,
41.6199019,-71.8741035,Hell Hollow,
41.3395076,-73.2178256,The Warren's Occult Museum,
41.8023374,-73.1217755,The Yankee Pedlar Inn,
38.5884709,-75.672658,Old Maggie's Bridge,
38.5441785,-75.0554685,Addy Sea,
39.7757957,-75.4950243,Bellevue Hall,
38.7821424,-75.1032533,Cape Henlopen State Park,
38.5096493,-75.2451715,Catman's Grave, Long Cemetery,
38.8899389,-77.0090505,United States Capitol,
38.8976633,-77.0365739,The White House,
38.8976633,-77.0365739,Demon Cat,
38.8919028,-77.0547475,Rock Creek Park Trails,
38.905667,-77.0704098,The Exorcist House,
38.9053695,-77.0603853,Old Stone House,
38.9102407,-77.046282,Walsh Mansion,
38.897165,-77.049683,The Allen Lee Hotel,
38.8963424,-77.04141,Octagon Museum,
38.9000198,-77.0381792,Decatur House,
38.900519,-77.03695,The Hay-Adams,
38.8995369,-77.0365489,Lafayette Square,
38.9004181,-77.0345874,Cutts-Madison House,
38.899542,-77.0203799,Mary Surratt’s House,
38.8887861,-77.0260229,Smithsonian Castle,
38.886873,-77.0228013,Federal Aviation Administration (FAA) Headquarters,
38.8810707,-76.9943223,Marine Barracks,
38.9004305,-77.0360268,St John's Episcopal Church, Lafayette Square,
38.8963386,-77.0305172,National Theatre DC,
38.897924,-77.017547,National Building Museum,
38.91391,-77.051678,The President Woodrow Wilson House,
38.9057483,-77.0680939,Halcyon House,
38.90525716,-77.05534163,M Street Bridge,
38.9226151,-77.0537179,Omni Shoreham Hotel,
27.9652743,-82.8010194,Capitol Theatre,
24.55696,-81.8031776,St. Paul's Church Cemetery,
30.5895366,-84.5747471,The Leaf Theater,
26.1171338,-80.1500106,Cooley's Landing Park,
28.5468592,-82.4027248,The Brooksville Nursing Manor,
28.6200536,-81.2009222,Little Econ River,
29.8927054,-81.3148867,Flagler College,
30.4373927,-84.3353492,Leon County Jail,
27.7781518,-82.630105,The Vinoy® Renaissance St. Petersburg Resort \\u0026 Golf Club,
28.5675803,-81.4346799,Princeton Hospital - Lakeside Hospital,
27.6204349,-82.6557137,Sunshine Skyway Bridge,
27.709271,-82.737439,The Don CeSar,
28.5525669,-82.4522671,Spring Hill Cemetery,
25.810483,-80.282815,Curtiss Mansion,
24.5574467,-81.8023875,Artist House Bed \\u0026 Breakfast ,
30.440733,-84.2806503,The Lively Building,
28.2482139,-81.283253,Hunter Arms Hotel,
30.6852004,-81.4519314,Bosquebello Cemetery,
30.7775657,-85.2360391,Russ House,
30.6676799,-81.4638428,Amelia Island Museum of History,
29.4931169,-82.4006072,Wacahoota Cemetery,
29.8954217,-81.3119606,Stogies Jazz Club \\u0026 Listening,
27.9622244,-82.4444442,The Cuban Club,
30.4094706,-87.2103926,Dorr House,
28.6771373,-81.2535184,Tuscawilla Country Club,
28.5717968,-81.4856694,Sunland Hospital Site,
30.6703375,-81.4630366,Florida House Inn,
28.7865863,-81.2919657,Page Jackson Cemetery,
26.6157805,-80.0558927,Lake Worth Playhouse,
30.3457993,-81.6027901,Chelsea Courtyards,
27.446469,-82.5490184,Manasota Memorial Park,
29.8978618,-81.3115187,Castillo de San Marcos,
27.740215,-82.708015,Historic Peninsula Inn,
26.8884997,-82.014487,Indian Spring Cemetery,
29.8970104,-81.315101,Tolomato Cemetery,
28.2916695,-81.2256887,Haunted Creek,
28.1285438,-80.6263678,Rossetter House Museum,
30.4146676,-87.2189981,Pensacola Victorian Bed \\u0026 Breakfast,
30.3262838,-81.6556512,Florida Theatre,
27.9453715,-82.4659336,University Of Tampa,
29.137223,-83.0312335,Island Hotel \\u0026 Restaurant,
30.7756952,-85.2319885,St Luke's Episcopal Church,
29.3168206,-81.0712999,Tomoka Lights / Ormond Lights ,
27.90584,-82.504796,Britton 8,
27.4657743,-81.4688787,Harder Hall Resort Club,
30.4086551,-87.2110678,Lear-Rocheblave House,
29.0433335,-81.932677,Ma Barker's House,
24.5523486,-81.7548532,Fort East Martello Museum,
29.8918644,-81.3115757,Spanish Military Hospital Museum,
32.0713519,-81.0952408,Old Candler Hospital,
32.8403287,-83.6335886,Johnston–Felton–Hay House,
33.7485884,-84.3729865,Oakland Cemetery,
31.6241828,-81.9065179,Altamaha-ha,
31.0594232,-81.4222076,Jekyll Island Club Resort,
32.080962,-81.09203,Moon River Brewing Company,
32.0741153,-81.0940294,Sorrel Weed House,
32.0751368,-81.0899175,Colonial Park Cemetery,
33.448386,-84.455962,Holliday-Dorsey-Fife House,
32.0798929,-81.0880709,East Bay Inn,
31.2082861,-81.3945422,Igbo Landing,
33.3298299,-83.391646,Panola Hall,
33.9526112,-84.5508718,Marietta Museum of History,
33.5336685,-84.3534417,The Warren House,
33.36722,-83.330878,Oakland Hall,
32.068682,-81.097187,Forsyth Park Inn,
32.07715,-81.088381,Kehoe House,
32.8354231,-83.6257939,Douglass Theatre,
34.2974243,-84.9860916,Barnsley Resort,
34.9374273,-83.3831027,York House Inn B \\u0026 B,
34.531546,-83.9858825,Holly Theatre,
32.0777147,-81.0950533,Telfair Museums,
32.0788098,-81.0892985,Lucas Theatre For the Arts,
33.7517426,-84.3898684,The Masquerade,
33.2371324,-84.8404513,Bonnie Castle,
32.0766196,-81.0975947,Gribble House,
32.0729232,-81.0940516,The Savannah College of Art and Design,
34.944762,-85.2592223,Chickamauga Battlefield Museum and Relics,
34.3043549,-83.8204642,Brenau University,
33.8076128,-84.172569,Village Inn Bed and Breakfast,
34.5665363,-83.5419975,Piedmont College,
32.81726,-83.1702806,Toomsboro Historic Hotel ,
31.507902,-82.845166,Ashley-Slater House ,
32.0801159,-81.0851984,Olde Harbour Inn,
32.078313,-81.090385,The Marshall House Hotel,
32.07693,-81.09205,Ballastone Inn,
32.0444235,-81.0466575,Bonaventure Cemetery,
33.4758562,-82.0229739,Augusta University - Summerville Campus,
31.1340516,-81.3934662,St. Simons Island Lighthouse Museum,
21.3068174,-157.8587331,'Iolani Palace,
39.5327139,-87.9625492,Ashmore Estates,
37.7090577,-89.2249134,Southern Illinois University,
39.8451668,-88.9542966,Avon Theatre,
40.6352305,-89.6609203,Peoria State Hospital,
38.6550643,-90.0618228,Cahokia Mounds State Historic Site,
39.6996849,-88.3890503,Chesterville Witch's Grave,
37.642828,-89.515097,Devils Bake Oven,
42.0181674,-88.2714342,Evil Intentions Haunted House,
39.7941698,-89.6515305,Dana Thomas House,
39.8349601,-88.9563834,Greenwood Cemetery,
37.730278,-88.2925,Crenshaw House,
41.6868947,-87.7689921,Holy Sepulchre Catholic Cemetery \\u0026 Mausoleum,
40.9418892,-90.3718673,Knox College,
38.5137214,-89.9826116,Lincoln Theatre,
41.8849074,-87.6288374,Oriental Theatre,
39.798063,-86.2823512,Old Union Cemetery,
38.4340727,-89.5483589,The Original Springs Hotel,
42.1020736,-89.9798743,Raven's Grin Inn,
41.6418985,-88.0842846,Resurrection Cemetery,
42.300769,-88.35232983,Stickney Mansion,
41.9998235,-88.7474543,Willow Creek Farm,
41.6309089,-87.7706649,Bachelor's Grove Cemetery,
38.9112971,-90.1156461,Alton Mental Health Center,
40.9170688,-91.1112679,Stony Hollow Road,
43.3735645,-92.1171159,Cresco Theatre,
42.5607185,-94.3411004,Bannwell Bridge ,
40.9307219,-94.9733075,Villisca Axe Murder House,
42.4547453,-91.9281341,Independence State Hospital,
41.6626963,-91.5548998,The University of Iowa,
42.460464,-114.3230567,Stricker Ranch,
42.2444228,-113.8843214,Howells Opera House,
42.5467749,-114.4365409,The Gravesite of Lady Bluebeard,
44.9284863,-116.1074207,Sharlie,
37.8822525,-87.047632,Rockport Inn,
41.6935567,-85.9732247,Ruthmere Museum,
38.73332,-86.4745219,Whispers Estate,
39.5147682,-86.7938968,Cloverdale Cemetery Association,
41.6817676,-85.9726385,Winchester Mansion,
37.9367287,-87.9004353,Robin Hill ,
39.711353,-86.142717,Hannah House,
41.415627,-87.363732,Old Sheriffs House Lake County Jail,
38.2864778,-85.8127674,Culbertson Mansion State Historic Site,
38.749994,-85.072753,Schenck Mansion Bed \\u0026 Breakfast Inn,
41.5480947,-87.3280933,Carolina Street Demon House ,
41.5590583,-87.5006412,Stallbohm-Kaske House ,
39.936619,-85.853202,Ivy House Bed and Breakfast,
41.2756075,-87.0721782,Baums Bridge Inn,
38.673241,-85.770681,Scott County Heritage Center,
41.5353345,-87.151111,Wolf Mansion,
39.816889,-86.2015698,Allison Mansion,
41.6611606,-86.1895547,Hacienda Mexican Restaurants,
41.0775138,-85.1455686,Pfeiffer House,
37.686398,-97.342446,Drury Plaza Hotel Broadview,
39.0650304,-94.70189,Golden Bear,
37.2724599,-95.5507253,The Cherryvale Bed \\u0026 Breakfast,
38.9105444,-97.2122252,Old Abilene Town,
39.2029622,-96.3054547,The Columbian Theatre,
37.8233861,-96.8401249,Belle Vista Cemetery,
38.1211117,-95.6923133,Lorenz Schlichter Memorial Cemetery,
39.016088,-96.2990179,Alma Cemetery,
37.0179775,-98.6479365,Achenbach Memorial Hospital,
38.9384171,-99.5600792,Ellis Railroad Museum,
37.1270641,-96.1871407,Safari Mark's Bar and Bistro,
38.050614,-97.929828,Reno County Museum,
39.5616302,-95.1167769,Atchison Daily Globe,
38.20187,-96.9037479,Doctor W.B. Jones House,
37.6846894,-96.967927,Elmwood Cemetery,
37.0073728,-96.0740421,Elcado Cemetery,
39.5665907,-95.115024,Sallie House,
37.8397626,-94.7082951,Fort Scott,
39.088346,-96.813939,Fort Riley,
39.5712418,-97.6636577,Brown Grand Theatre,
38.971121,-95.2361339,Eldridge Hotel,
39.1974437,-96.5847249,Kansas State University,
37.7193933,-97.2928693,Wichita State University,
38.3658441,-96.1148706,Rocky Ford Bridge Cottonwood River,
37.6322121,-97.2737178,Kansas Aviation Museum,
39.691684,-96.74788,Weaver Hotel,
38.8255618,-98.4730672,Midland Railroad Hotel \\u0026 Restaurant,
39.566453,-95.115622,Tuck U Inn at Glick Mansion Bed \\u0026 Breakfast,
38.8717528,-99.3175023,Fort Hays,
39.1133069,-94.6190531,Strawberry Hill Museum \\u0026 Ctr,
39.901447,-96.846591,Hollenberg Pony Express Station State Historic Site,
39.1838115,-96.5735793,Old Saint Mary Hospital ,
39.4647369,-95.1909535,Round Mound Cemetery,
39.0481533,-95.6780594,Kansas State Capitol ,
37.6555762,-96.5328244,Beaumont Hotel,
38.9715686,-95.4538653,Stull Cemetery,
38.958955,-95.2121069,Oak Hill Cemetery,
39.0686599,-94.6332489,Sauer Castle,
37.6616604,-85.1837503,Maple Hill Manor,
37.0549107,-85.8518244,Coral Hill Road,
38.053147,-84.4936508,Transylvania University,
37.6765158,-84.9673709,Perryville Battlefield State Historic Site,
37.807807,-85.467442,Old Talbott Tavern,
37.9489688,-86.1334756,Doe Run Inn Road,
37.6814287,-85.9856578,Bethlehem Academy,
38.8411755,-84.2643408,Immaculate Conception Church,
37.1609254,-83.3732373,Tailypo,
37.747141,-86.1839411,Grandview Cemetery,
38.3730406,-83.1273692,X Cave,
36.83866,-84.33862,Cumberland Falls State Resort Park,
38.7257909,-84.5981206,Historic Sherman Tavern,
36.8700703,-83.8892814,Union College,
38.4801198,-82.6428131,Paramount Arts Center,
37.9311434,-85.6524691,Jim Beam American Stillhouse,
38.0347702,-84.5251715,The Campbell House Lexington, Curio Collection by Hilton,
37.2978619,-87.4795376,Grapevine Cemetery,
37.0875592,-88.5957336,C C Cohen Restaurant \\u0026 Bar,
36.8633882,-89.0984007,Campbell Cemetery,
38.0501872,-84.4964171,Hunt-Morgan House,
38.130725,-85.84142,Waverly Hills Sanatorium,
39.0733785,-84.4930557,Bobby Mackey's,
38.2454009,-85.7148228,Cave Hill Cemetery,
37.0487997,-88.0778238,State Penitentiary,
38.199828,-84.881201,Liberty Hall Historic Site,
37.3503093,-85.3750464,Hiestand House ,
37.8089123,-85.4679219,Jailer's Inn Bed \\u0026 Breakfast,
38.2322729,-85.7589743,Old Louisville,
38.2465067,-85.7579574,The Brown Hotel,
38.2076169,-85.5000885,Goat Man,
38.6478492,-83.7671755,227 Sutton St,
39.10621,-84.479137,Christopher's Bed \\u0026 Breakfast,
38.4075923,-85.3779849,117 E Main St,
37.1869978,-86.100528,Mammoth Cave National Park,
38.2480633,-85.7578437,Louisville Palace Theatre,
37.8332101,-84.3526553,White Hall ,
38.029272,-84.479974,Ashland - The Henry Clay Estate,
38.2166916,-84.8708894,Buffalo Trace Distillery,
38.259186,-85.755582,Belle of Louisville Riverboats,
29.9402445,-90.0751144,Maison Saint Charles by Hotel RL,
29.400275,-91.0840466,Rougarou,
30.519944,-92.4290552,Miller Cemetery,
30.0503328,-89.9329979,Six Flags,
29.9600632,-90.0610838,Hotel Provincial,
29.9583835,-90.063105,Muriel's Jackson Square,
29.9454511,-90.3652601,Destrehan Plantation,
29.9632203,-90.0593296,Lamothe House Hotel,
32.3458199,-93.6760582,Old Ellerbe School,
29.9601425,-90.0630817,Andrew Jackson Hotel,
29.9554246,-90.0641498,French Market Inn,
30.8032864,-91.3878386,The Myrtles Plantation,
29.9416935,-89.9878389,Chalmette Battlefield,
29.9579567,-90.0636679,Cathedral-Basilica of Saint Louis, King of France,
30.4315426,-90.5516365,Springfield Cemetery,
29.959447,-90.063064,Madame John’s Legacy,
31.5494885,-92.9416499,Magnolia Plantation Grounds (National Park Service),
29.9601097,-90.0632739,The Cornstalk Hotel,
29.9754499,-90.0519799,Saint Roch's Cemetery ~ Campo Santo,
29.9557933,-90.0686926,Arnaud's,
29.9618587,-90.061141,Lalaurie Mansion,
30.1661545,-89.7366021,Fort Pike,
29.961781,-90.065895,Hotel St. Pierre®, a French Quarter Inns® hotel,
29.8266634,-90.7575049,Laurel Valley Plantation,
30.4433137,-91.1902401,USS Kidd Museum,
29.956039,-90.0648993,New Orleans Pharmacy Museum,
29.9544016,-90.3867657,Ormond Plantation,
30.2263246,-93.2183655,Calcasieu Courthouse,
29.9503061,-90.0728431,Le Pavillon Hotel,
29.9581265,-90.0641724,Pirates Alley,
29.5838916,-89.827929,Woodland Plantation,
31.3241404,-92.4349244,Central Louisiana State Hospital,
29.9587061,-90.0634612,Place d'Armes Hotel,
30.140658,-90.935071,Houmas House Plantation and Gardens,
29.9556961,-90.0660523,The Supreme Court of Louisiana Historical Society,
29.9590225,-90.0648041,Bourbon Orleans Hotel,
29.9610349,-90.0635989,Lafitte's Blacksmith Shop Bar,
29.9288515,-90.0854818,Lafayette Cemetery No. 1,
29.9618154,-90.0596469,Le Richelieu Hotel in the French Quarter New Orleans, LA,
30.0950444,-90.4363824,Manchac Swamp,
29.9581077,-90.0646285,The LaBranche House,
32.5395313,-93.0530064,Bonnie and Clyde Ambush Site,
31.034294,-92.354555,Loyd Hall Plantation,
29.9582008,-90.0652973,Pat O'Brien's,
29.960991,-90.060878,Beauregard-Keyes House,
29.9643359,-90.0602764,La Maison Marigny Inn on Bourbon,
29.9621953,-90.031927,The Lookout Inn of New Orleans,
29.9562709,-90.065627,Omni Royal Orleans,
42.5219092,-70.8846055,Morning Glory Bed \\u0026 Breakfast,
42.649494,-70.590588,Gloucester Sea Serpent,
42.5244356,-70.8925056,Howard Street Cemetery,
42.4748509,-71.7120092,Blood Town Forest,
42.173468,-73.035376,Knox Trail Inn,
42.6259263,-71.0817217,Harold Parker State Forest,
42.6443656,-72.2288739,Royalston Center Cemetery,
42.5470438,-72.6043234,Deerfield Inn,
42.631299,-70.7600099,Windward Grille Restaurant,
42.2597578,-71.4645946,Stone's Public House,
42.6124473,-71.2269096,Tewksbury Cemetery,
42.585299,-70.6925,Hammond Castle Museum,
42.5215456,-70.898906,The Witch House,
41.9482587,-70.6493724,Colonial House Inn,
41.5544342,-70.6203233,Village Green Inn,
42.554586,-70.930453,Old Endicott Family Cemetery,
41.7040107,-70.3156609,Beechwood Inn,
42.111561,-71.8770072,Old Dudley Road,
42.3309894,-73.2820185,The Mount, Edith Wharton's Home,
42.3504997,-71.1053991,Boston University,
42.050226,-70.1898364,Plaza Guest House,
42.5229394,-70.8916371,John Ward House,
42.430925,-71.1349904,Oak Grove Cemetery,
42.3585646,-73.1269653,Bucksteep Manor,
41.7038468,-70.2453438,Old Yarmouth Inn,
42.3574246,-71.4690058,Longfellow's Wayside Inn Restaurant,
42.2731423,-72.4166346,Belchertown State School,
42.0931683,-71.0668891,Melrose Cemetery,
42.6961701,-73.1064887,Houghton Mansion ,
41.329337,-69.996993,The Wauwinet,
42.398327,-71.028034,Bellingham-Cary House,
42.3159296,-71.4214019,Saint Stephens Cemetery,
42.532682,-70.9124136,St Mary's Cemetery,
42.3528426,-73.2800076,Ventfort Hall ,
42.3516331,-71.0652951,Cutler Majestic Theatre,
42.5575588,-71.9807958,S.K. Pierce Mansion ,
42.2440491,-70.9698959,USS Salem,
42.6464871,-72.6202139,Eunice Williams Covered Bridge,
41.9551842,-71.0214087,Camp Titicut,
42.2362346,-71.8269667,Hope Cemetery,
41.6989279,-71.156196,Lizzie Borden House,
42.5227362,-70.8903974,Hawthorne Hotel,
42.2552062,-71.120774,Riverside Theatre Works,
42.319612,-72.637549,Smith College,
42.503103,-70.890682,Salem State University,
41.7626102,-70.08043,Spinnaker Restaurant,
42.461624,-71.34958,Concord's Colonial Inn,
41.761887,-70.08299,Captain Freeman Inn,
42.5811815,-70.9745091,Danvers State Hospital,
39.446113,-77.5588524,Dwayyo,
39.7961962,-77.4961996,Snallygaster,
38.395855,-76.66395,Summerseat Farm,
38.9628609,-76.809905,Glenn Dale Hospital,
39.6398143,-77.7302402,Johnathan Hager House ,
38.0387818,-76.3220739,Point Lookout Lighthouse,
39.3969238,-77.6345794,Spook Hill,
38.371554,-75.595666,Poplar Hill Mansion,
38.933986,-76.9523904,Bladensburg Dueling Grounds,
38.7641067,-76.8971824,Surratt House Museum,
39.6016424,-77.7034207,Dead Man's Curve,
